Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
264;13,0031;412;747;412;747;1;0;1;263,76;0;-2;20,23;0;20,23;0;409,09;-409,09;
265;13,0525;412;748;412;748;1;1;0;264,76;1;-2;20,23;20,23;0;505,66;-818,18;818,18;
266;13,1019;413;748;413;748;2,24;-1;2;267;0;0;45,23;-20,23;40,45;-914,76;409,09;-818,18;
267;13,1514;412;750;412;750;0;0;0;267;0;0;0;0;0;0;0;0;
268;13,2008;412;750;412;750;0;0;0;267;0;0;0;0;0;409,09;0;-409,09;
269;13,2503;412;750;412;750;1;0;-1;268;0;-1;20,23;0;-20,23;0;409,09;409,09;
270;13,2997;412;749;412;749;1;1;0;269;1;-1;20,23;20,23;0;169,45;-818,18;-409,09;
271;13,3492;413;749;413;749;1,41;-1;-1;270,41;0;-2;28,6;-20,23;-20,23;-169,45;818,18;409,09;
272;13,3986;412;748;412;748;1;1;0;271,41;1;-2;20,23;20,23;0;0;-818,18;0;
273;13,448;413;748;413;748;1;-1;0;272,41;0;-2;20,23;-20,23;0;0;409,09;409,09;
274;13,4975;412;748;412;748;1;0;1;273,41;0;-1;20,23;0;20,23;-409,09;0;-409,09;
275;13,5469;412;749;412;749;0;0;0;273,41;0;-1;0;0;0;409,09;0;409,09;
276;13,5964;412;749;412;749;1;0;1;274,41;0;0;20,23;0;20,23;-409,09;0;-409,09;
277;13,6458;412;750;412;750;0;0;0;274,41;0;0;0;0;0;0;0;0;
278;13,6952;412;750;412;750;0;0;0;274,41;0;0;0;0;0;0;0;0;
279;13,7447;412;750;412;750;0;0;0;274,41;0;0;0;0;0;0;0;0;
280;13,7941;412;750;412;750;0;0;0;274,41;0;0;0;0;0;818,18;0;-818,18;
281;13,8436;412;750;412;750;2;0;-2;276,41;0;-2;40,45;0;-40,45;-239,64;409,09;1227,27;
282;13,893;412;748;412;748;1,41;1;1;277,82;1;-1;28,6;20,23;20,23;0;-818,18;0;
283;13,9425;413;749;413;749;1,41;-1;1;279,24;0;0;28,6;-20,23;20,23;-169,45;409,09;0;
284;13,9919;412;750;412;750;1;0;1;280,24;0;1;20,23;0;20,23;-409,09;0;-409,09;
285;14,0413;412;751;412;751;0;0;0;280,24;0;1;0;0;0;578,54;-409,09;-409,09;
286;14,0908;412;751;412;751;1,41;-1;-1;281,65;-1;0;28,6;-20,23;-20,23;-169,45;818,18;409,09;
287;14,1402;411;750;411;750;1;1;0;282,65;0;0;20,23;20,23;0;0;-409,09;-409,09;
288;14,1897;412;750;412;750;1;0;-1;283,65;0;-1;20,23;0;-20,23;0;0;818,18;
289;14,2391;412;749;412;749;1;0;1;284,65;0;0;20,23;0;20,23;409,09;0;-1227,27;
290;14,2885;412;750;412;750;2;0;-2;286,65;0;-2;40,45;0;-40,45;96,57;409,09;1636,36;
291;14,338;412;748;412;748;2,24;1;2;288,89;1;0;45,23;20,23;40,45;-505,66;-818,18;-818,18;
292;14,3874;413;750;413;750;1;-1;0;289,89;0;0;20,23;-20,23;0;-409,09;409,09;0;
293;14,4369;412;750;412;750;0;0;0;289,89;0;0;0;0;0;409,09;409,09;0;
294;14,4863;412;750;412;750;1;1;0;290,89;1;0;20,23;20,23;0;0;-818,18;0;
295;14,5357;413;750;413;750;1;-1;0;291,89;0;0;20,23;-20,23;0;-409,09;409,09;0;
296;14,5852;412;750;412;750;0;0;0;291,89;0;0;0;0;0;409,09;0;409,09;
297;14,6346;412;750;412;750;1;0;1;292,89;0;1;20,23;0;20,23;169,45;409,09;0;
298;14,6841;412;751;412;751;1,41;1;1;294,3;1;2;28,6;20,23;20,23;0;-818,18;-818,18;
299;14,7335;413;752;413;752;1,41;-1;-1;295,72;0;1;28,6;-20,23;-20,23;0;818,18;0;
300;14,783;412;751;412;751;1,41;1;-1;297,13;1;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
301;14,8324;413;750;413;750;1;-1;0;298,13;0;0;20,23;-20,23;0;409,09;409,09;-818,18;
302;14,8818;412;750;412;750;2;0;-2;300,13;0;-2;40,45;0;-40,45;-818,18;0;818,18;
303;14,9313;412;748;412;748;0;0;0;300,13;0;-2;0;0;0;0;0;0;
304;14,9807;412;748;412;748;0;0;0;300,13;0;-2;0;0;0;0;0;0;
305;15,0302;412;748;412;748;0;0;0;300,13;0;-2;0;0;0;914,76;-409,09;818,18;
306;15,0796;412;748;412;748;2,24;-1;2;302,37;-1;0;45,23;-20,23;40,45;0;818,18;0;
307;15,129;411;750;411;750;2,24;1;2;304,6;0;2;45,23;20,23;40,45;-96,57;-409,09;-1636,36;
308;15,1785;412;752;412;752;2;0;-2;306,6;0;0;40,45;0;-40,45;-409,09;-409,09;818,18;
309;15,2279;412;750;412;750;1;-1;0;307,6;-1;0;20,23;-20,23;0;0;818,18;0;
310;15,2774;411;750;411;750;1;1;0;308,6;0;0;20,23;20,23;0;0;-409,09;-409,09;
311;15,3268;412;750;412;750;1;0;-1;309,6;0;-1;20,23;0;-20,23;-409,09;0;409,09;
312;15,3762;412;749;412;749;0;0;0;309,6;0;-1;0;0;0;409,09;0;-409,09;
313;15,4257;412;749;412;749;1;0;-1;310,6;0;-2;20,23;0;-20,23;0;0;818,18;
314;15,4751;412;748;412;748;1;0;1;311,6;0;-1;20,23;0;20,23;-409,09;0;-409,09;
315;15,5246;412;749;412;749;0;0;0;311,6;0;-1;0;0;0;578,54;409,09;409,09;
316;15,574;412;749;412;749;1,41;1;1;313,02;1;0;28,6;20,23;20,23;-169,45;-818,18;-409,09;
317;15,6235;413;750;413;750;1;-1;0;314,02;0;0;20,23;-20,23;0;-409,09;409,09;0;
318;15,6729;412;750;412;750;0;0;0;314,02;0;0;0;0;0;0;0;0;
319;15,7223;412;750;412;750;0;0;0;314,02;0;0;0;0;0;818,18;-818,18;0;
320;15,7718;412;750;412;750;2;-2;0;316,02;-2;0;40,45;-40,45;0;338,9;1636,36;-818,18;
321;15,8212;410;750;410;750;2,83;2;-2;318,85;0;-2;57,21;40,45;-40,45;-578,54;-409,09;1227,27;
322;15,8707;412;748;412;748;1,41;1;1;320,26;1;-1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
323;15,9201;413;749;413;749;1;0;-1;321,26;1;-2;20,23;0;-20,23;0;-409,09;409,09;
324;15,9695;413;748;413;748;1;-1;0;322,26;0;-2;20,23;-20,23;0;-409,09;409,09;0;
325;16,019;412;748;412;748;0;0;0;322,26;0;-2;0;0;0;409,09;-409,09;0;
326;16,0684;412;748;412;748;1;-1;0;323,26;-1;-2;20,23;-20,23;0;169,45;818,18;-409,09;
327;16,1179;411;748;411;748;1,41;1;-1;324,67;0;-3;28,6;20,23;-20,23;-169,45;-409,09;818,18;
328;16,1673;412;747;412;747;1;0;1;325,67;0;-2;20,23;0;20,23;-409,09;0;-409,09;
329;16,2168;412;748;412;748;0;0;0;325,67;0;-2;0;0;0;818,18;0;-818,18;
330;16,2662;412;748;412;748;2;0;-2;327,67;0;-4;40,45;0;-40,45;-239,64;409,09;1227,27;
331;16,3156;412;746;412;746;1,41;1;1;329,09;1;-3;28,6;20,23;20,23;-169,45;-409,09;-818,18;
332;16,3651;413;747;413;747;1;0;-1;330,09;1;-4;20,23;0;-20,23;0;0;818,18;
333;16,4145;413;746;413;746;1;0;1;331,09;1;-3;20,23;0;20,23;169,45;-409,09;0;
334;16,464;413;747;413;747;1,41;-1;1;332,5;0;-2;28,6;-20,23;20,23;-578,54;409,09;-409,09;
335;16,5134;412;748;412;748;0;0;0;332,5;0;-2;0;0;0;0;0;0;
336;16,5628;412;748;412;748;0;0;0;332,5;0;-2;0;0;0;0;0;0;
337;16,6123;412;748;412;748;0;0;0;332,5;0;-2;0;0;0;0;0;0;
338;16,6617;412;748;412;748;0;0;0;332,5;0;-2;0;0;0;0;0;0;
339;16,7112;412;748;412;748;0;0;0;332,5;0;-2;0;0;0;0;0;0;
340;16,7606;412;748;412;748;0;0;0;332,5;0;-2;0;0;0;409,09;409,09;0;
341;16,81;412;748;412;748;1;1;0;333,5;1;-2;20,23;20,23;0;0;-818,18;0;
342;16,8595;413;748;413;748;1;-1;0;334,5;0;-2;20,23;-20,23;0;169,45;818,18;409,09;
343;16,9089;412;748;412;748;1,41;1;1;335,92;1;-1;28,6;20,23;20,23;336,21;-818,18;409,09;
344;16,9584;413;749;413;749;2,24;-1;2;338,15;0;1;45,23;-20,23;40,45;-96,57;409,09;-1636,36;
345;17,0078;412;751;412;751;2;0;-2;340,15;0;-1;40,45;0;-40,45;-239,64;409,09;409,09;
346;17,0573;412;749;412;749;1,41;1;-1;341,57;1;-2;28,6;20,23;-20,23;0;-818,18;818,18;
347;17,1067;413;748;413;748;1,41;-1;1;342,98;0;-1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
348;17,1561;412;749;412;749;1;1;0;343,98;1;-1;20,23;20,23;0;0;-818,18;0;
349;17,2056;413;749;413;749;1;-1;0;344,98;0;-1;20,23;-20,23;0;-409,09;409,09;0;
350;17,255;412;749;412;749;0;0;0;344,98;0;-1;0;0;0;409,09;-409,09;0;
351;17,3045;412;749;412;749;1;-1;0;345,98;-1;-1;20,23;-20,23;0;505,66;818,18;818,18;
352;17,3539;411;749;411;749;2,24;1;2;348,22;0;1;45,23;20,23;40,45;-505,66;-409,09;-1227,27;
353;17,4033;412;751;412;751;1;0;-1;349,22;0;0;20,23;0;-20,23;0;0;0;
354;17,4528;412;750;412;750;1;0;-1;350,22;0;-1;20,23;0;-20,23;169,45;409,09;818,18;
355;17,5022;412;749;412;749;1,41;1;1;351,63;1;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
356;17,5517;413;750;413;750;0;0;0;351,63;1;0;0;0;0;409,09;0;409,09;
357;17,6011;413;750;413;750;1;0;1;352,63;1;1;20,23;0;20,23;0;0;0;
358;17,6505;413;751;413;751;1;0;1;353,63;1;2;20,23;0;20,23;505,66;-409,09;-1227,27;
359;17,7;413;752;413;752;2,24;-1;-2;355,87;0;0;45,23;-20,23;-40,45;-336,21;0;1227,27;
360;17,7494;412;750;412;750;1,41;-1;1;357,28;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
361;17,7989;411;751;411;751;1,41;1;-1;358,7;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
362;17,8483;412;750;412;750;0;0;0;358,7;0;0;0;0;0;409,09;409,09;0;
363;17,8978;412;750;412;750;1;1;0;359,7;1;0;20,23;20,23;0;169,45;-818,18;-409,09;
364;17,9472;413;750;413;750;1,41;-1;-1;361,11;0;-1;28,6;-20,23;-20,23;-169,45;409,09;0;
365;17,9966;412;749;412;749;1;0;-1;362,11;0;-2;20,23;0;-20,23;-409,09;0;409,09;
366;18,0461;412;748;412;748;0;0;0;362,11;0;-2;0;0;0;578,54;409,09;409,09;
367;18,0955;412;748;412;748;1,41;1;1;363,53;1;-1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
368;18,145;413;749;413;749;1;-1;0;364,53;0;-1;20,23;-20,23;0;409,09;409,09;-818,18;
369;18,1944;412;749;412;749;2;0;-2;366,53;0;-3;40,45;0;-40,45;-239,64;-409,09;1227,27;
370;18,2438;412;747;412;747;1,41;-1;1;367,94;-1;-2;28,6;-20,23;20,23;-169,45;818,18;-409,09;
371;18,2933;411;748;411;748;1;1;0;368,94;0;-2;20,23;20,23;0;505,66;0;818,18;
372;18,3427;412;748;412;748;2,24;1;2;371,18;1;0;45,23;20,23;40,45;-505,66;-818,18;-818,18;
373;18,3922;413;750;413;750;1;-1;0;372,18;0;0;20,23;-20,23;0;-409,09;409,09;0;
374;18,4416;412;750;412;750;0;0;0;372,18;0;0;0;0;0;409,09;0;409,09;
375;18,4911;412;750;412;750;1;0;1;373,18;0;1;20,23;0;20,23;-409,09;0;-409,09;
376;18,5405;412;751;412;751;0;0;0;373,18;0;1;0;0;0;578,54;409,09;-409,09;
377;18,5899;412;751;412;751;1,41;1;-1;374,59;1;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
378;18,6394;413;750;413;750;1;-1;0;375,59;0;0;20,23;-20,23;0;-409,09;409,09;0;
379;18,6888;412;750;412;750;0;0;0;375,59;0;0;0;0;0;409,09;0;-409,09;
380;18,7383;412;750;412;750;1;0;-1;376,59;0;-1;20,23;0;-20,23;0;0;818,18;
381;18,7877;412;749;412;749;1;0;1;377,59;0;0;20,23;0;20,23;-409,09;0;-409,09;
382;18,8371;412;750;412;750;0;0;0;377,59;0;0;0;0;0;409,09;0;-409,09;
383;18,8866;412;750;412;750;1;0;-1;378,59;0;-1;20,23;0;-20,23;0;0;818,18;
384;18,936;412;749;412;749;1;0;1;379,59;0;0;20,23;0;20,23;0;0;0;
385;18,9855;412;750;412;750;1;0;1;380,59;0;1;20,23;0;20,23;0;0;-818,18;
386;19,0349;412;751;412;751;1;0;-1;381,59;0;0;20,23;0;-20,23;-409,09;0;409,09;
387;19,0843;412;750;412;750;0;0;0;381,59;0;0;0;0;0;578,54;409,09;409,09;
388;19,1338;412;750;412;750;1,41;1;1;383;1;1;28,6;20,23;20,23;648,73;-409,09;-1636,36;
389;19,1832;413;751;413;751;3;0;-3;386;1;-2;60,68;0;-60,68;-312,52;-818,18;1636,36;
390;19,2327;413;748;413;748;2,24;-2;1;388,24;-1;-1;45,23;-40,45;20,23;-336,21;1227,27;-818,18;
391;19,2821;411;749;411;749;1,41;1;-1;389,65;0;-2;28,6;20,23;-20,23;-169,45;-409,09;0;
392;19,3316;412;748;412;748;1;0;-1;390,65;0;-3;20,23;0;-20,23;0;0;818,18;
393;19,381;412;747;412;747;1;0;1;391,65;0;-2;20,23;0;20,23;0;0;0;
394;19,4304;412;748;412;748;1;0;1;392,65;0;-1;20,23;0;20,23;409,09;0;409,09;
395;19,4799;412;749;412;749;2;0;2;394,65;0;1;40,45;0;40,45;-818,18;0;-818,18;
396;19,5293;412;751;412;751;0;0;0;394,65;0;1;0;0;0;409,09;0;409,09;
397;19,5788;412;751;412;751;1;0;1;395,65;0;2;20,23;0;20,23;0;0;-818,18;
398;19,6282;412;752;412;752;1;0;-1;396,65;0;1;20,23;0;-20,23;0;0;0;
399;19,6776;412;751;412;751;1;0;-1;397,65;0;0;20,23;0;-20,23;-409,09;0;409,09;
400;19,7271;412;750;412;750;0;0;0;397,65;0;0;0;0;0;409,09;0;409,09;
401;19,7765;412;750;412;750;1;0;1;398,65;0;1;20,23;0;20,23;0;0;0;
402;19,826;412;751;412;751;1;0;1;399,65;0;2;20,23;0;20,23;-409,09;0;-409,09;
403;19,8754;412;752;412;752;0;0;0;399,65;0;2;0;0;0;409,09;0;-409,09;
404;19,9248;412;752;412;752;1;0;-1;400,65;0;1;20,23;0;-20,23;0;0;0;
405;19,9743;412;751;412;751;1;0;-1;401,65;0;0;20,23;0;-20,23;169,45;409,09;0;
406;20,0237;412;750;412;750;1,41;1;-1;403,07;1;-1;28,6;20,23;-20,23;-169,45;-818,18;409,09;
407;20,0732;413;749;413;749;1;-1;0;404,07;0;-1;20,23;-20,23;0;0;409,09;409,09;
408;20,1226;412;749;412;749;1;0;1;405,07;0;0;20,23;0;20,23;0;0;0;
409;20,1721;412;750;412;750;1;0;1;406,07;0;1;20,23;0;20,23;0;0;-818,18;
410;20,2215;412;751;412;751;1;0;-1;407,07;0;0;20,23;0;-20,23;-409,09;0;409,09;
411;20,2709;412;750;412;750;0;0;0;407,07;0;0;0;0;0;818,18;0;818,18;
412;20,3204;412;750;412;750;2;0;2;409,07;0;2;40,45;0;40,45;-409,09;0;-1227,27;
413;20,3698;412;752;412;752;1;0;-1;410,07;0;1;20,23;0;-20,23;-409,09;0;409,09;
414;20,4193;412;751;412;751;0;0;0;410,07;0;1;0;0;0;0;0;0;
415;20,4687;412;751;412;751;0;0;0;410,07;0;1;0;0;0;0;0;0;
416;20,5181;412;751;412;751;0;0;0;410,07;0;1;0;0;0;0;0;0;
417;20,5676;412;751;412;751;0;0;0;410,07;0;1;0;0;0;409,09;0;-409,09;
418;20,617;412;751;412;751;1;0;-1;411,07;0;0;20,23;0;-20,23;0;409,09;409,09;
419;20,6665;412;750;412;750;1;1;0;412,07;1;0;20,23;20,23;0;169,45;-818,18;-409,09;
420;20,7159;413;750;413;750;1,41;-1;-1;413,48;0;-1;28,6;-20,23;-20,23;0;818,18;0;
421;20,7654;412;749;412;749;1,41;1;-1;414,9;1;-2;28,6;20,23;-20,23;715,12;-818,18;1636,36;
422;20,8148;413;748;413;748;3,16;-1;3;418,06;0;1;63,96;-20,23;60,68;-884,57;409,09;-1636,36;
423;20,8642;412;751;412;751;1;0;-1;419,06;0;0;20,23;0;-20,23;-409,09;0;409,09;
424;20,9137;412;750;412;750;0;0;0;419,06;0;0;0;0;0;409,09;-409,09;0;
425;20,9631;412;750;412;750;1;-1;0;420,06;-1;0;20,23;-20,23;0;0;818,18;0;
426;21,0126;411;750;411;750;1;1;0;421,06;0;0;20,23;20,23;0;0;0;0;
427;21,062;412;750;412;750;1;1;0;422,06;1;0;20,23;20,23;0;169,45;-818,18;-409,09;
428;21,1114;413;750;413;750;1,41;-1;-1;423,47;0;-1;28,6;-20,23;-20,23;-169,45;409,09;0;
429;21,1609;412;749;412;749;1;0;-1;424,47;0;-2;20,23;0;-20,23;-409,09;0;409,09;
430;21,2103;412;748;412;748;0;0;0;424,47;0;-2;0;0;0;409,09;409,09;0;
431;21,2598;412;748;412;748;1;1;0;425,47;1;-2;20,23;20,23;0;505,66;-818,18;818,18;
432;21,3092;413;748;413;748;2,24;-1;2;427,71;0;0;45,23;-20,23;40,45;-96,57;409,09;-1636,36;
433;21,3586;412;750;412;750;2;0;-2;429,71;0;-2;40,45;0;-40,45;-818,18;0;818,18;
434;21,4081;412;748;412;748;0;0;0;429,71;0;-2;0;0;0;0;0;0;
435;21,4575;412;748;412;748;0;0;0;429,71;0;-2;0;0;0;409,09;409,09;0;
436;21,507;412;748;412;748;1;1;0;430,71;1;-2;20,23;20,23;0;505,66;-818,18;818,18;
437;21,5564;413;748;413;748;2,24;-1;2;432,95;0;0;45,23;-20,23;40,45;-505,66;409,09;-1227,27;
438;21,6059;412;750;412;750;1;0;-1;433,95;0;-1;20,23;0;-20,23;0;0;818,18;
439;21,6553;412;749;412;749;1;0;1;434,95;0;0;20,23;0;20,23;169,45;409,09;-818,18;
440;21,7047;412;750;412;750;1,41;1;-1;436,36;1;-1;28,6;20,23;-20,23;0;-818,18;818,18;
441;21,7542;413;749;413;749;1,41;-1;1;437,77;0;0;28,6;-20,23;20,23;-169,45;0;-409,09;
442;21,8036;412;750;412;750;1;-1;0;438,77;-1;0;20,23;-20,23;0;169,45;0;-409,09;
443;21,8531;411;750;411;750;1,41;-1;-1;440,19;-2;-1;28,6;-20,23;-20,23;336,21;1227,27;0;
444;21,9025;410;749;410;749;2,24;2;-1;442,42;0;-2;45,23;40,45;-20,23;-914,76;-818,18;409,09;
445;21,9519;412;748;412;748;0;0;0;442,42;0;-2;0;0;0;818,18;0;818,18;
446;22,0014;412;748;412;748;2;0;2;444,42;0;0;40,45;0;40,45;-239,64;409,09;-1227,27;
447;22,0508;412;750;412;750;1,41;1;-1;445,84;1;-1;28,6;20,23;-20,23;-578,54;-409,09;409,09;
448;22,1003;413;749;413;749;0;0;0;445,84;1;-1;0;0;0;578,54;-409,09;409,09;
449;22,1497;413;749;413;749;1,41;-1;1;447,25;0;0;28,6;-20,23;20,23;-169,45;409,09;-818,18;
450;22,1991;412;750;412;750;1;0;-1;448,25;0;-1;20,23;0;-20,23;169,45;409,09;818,18;
451;22,2486;412;749;412;749;1,41;1;1;449,67;1;0;28,6;20,23;20,23;239,64;-1227,27;-409,09;
452;22,298;413;750;413;750;2;-2;0;451,67;-1;0;40,45;-40,45;0;-409,09;1227,27;0;
453;22,3475;411;750;411;750;1;1;0;452,67;0;0;20,23;20,23;0;169,45;-818,18;-409,09;
454;22,3969;412;750;412;750;1,41;-1;-1;454,08;-1;-1;28,6;-20,23;-20,23;0;818,18;818,18;
455;22,4464;411;749;411;749;1,41;1;1;455,5;0;0;28,6;20,23;20,23;336,21;-818,18;-1227,27;
456;22,4958;412;750;412;750;2,24;-1;-2;457,73;-1;-2;45,23;-20,23;-40,45;-914,76;409,09;818,18;
457;22,5452;411;748;411;748;0;0;0;457,73;-1;-2;0;0;0;914,76;818,18;-409,09;
458;22,5947;411;748;411;748;2,24;2;-1;459,97;1;-3;45,23;40,45;-20,23;-336,21;-1227,27;818,18;
459;22,6441;413;747;413;747;1,41;-1;1;461,38;0;-2;28,6;-20,23;20,23;-578,54;409,09;-409,09;
460;22,6936;412;748;412;748;0;0;0;461,38;0;-2;0;0;0;409,09;409,09;0;
461;22,743;412;748;412;748;1;1;0;462,38;1;-2;20,23;20,23;0;-409,09;-409,09;0;
462;22,7924;413;748;413;748;0;0;0;462,38;1;-2;0;0;0;578,54;-409,09;409,09;
463;22,8419;413;748;413;748;1,41;-1;1;463,8;0;-1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
464;22,8913;412;749;412;749;1;1;0;464,8;1;-1;20,23;20,23;0;169,45;-818,18;-409,09;
465;22,9408;413;749;413;749;1,41;-1;-1;466,21;0;-2;28,6;-20,23;-20,23;239,64;409,09;1227,27;
466;22,9902;412;748;412;748;2;0;2;468,21;0;0;40,45;0;40,45;-409,09;0;-1227,27;
467;23,0397;412;750;412;750;1;0;-1;469,21;0;-1;20,23;0;-20,23;0;0;818,18;
468;23,0891;412;749;412;749;1;0;1;470,21;0;0;20,23;0;20,23;0;0;-818,18;
469;23,1385;412;750;412;750;1;0;-1;471,21;0;-1;20,23;0;-20,23;0;0;818,18;
470;23,188;412;749;412;749;1;0;1;472,21;0;0;20,23;0;20,23;-409,09;0;-409,09;
471;23,2374;412;750;412;750;0;0;0;472,21;0;0;0;0;0;409,09;409,09;0;
472;23,2869;412;750;412;750;1;1;0;473,21;1;0;20,23;20,23;0;169,45;-818,18;-409,09;
473;23,3363;413;750;413;750;1,41;-1;-1;474,62;0;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
474;23,3857;412;749;412;749;1;0;1;475,62;0;0;20,23;0;20,23;409,09;0;-1227,27;
475;23,4352;412;750;412;750;2;0;-2;477,62;0;-2;40,45;0;-40,45;0;0;1636,36;
476;23,4846;412;748;412;748;2;0;2;479,62;0;0;40,45;0;40,45;-818,18;0;-818,18;
477;23,5341;412;750;412;750;0;0;0;479,62;0;0;0;0;0;409,09;409,09;0;
478;23,5835;412;750;412;750;1;1;0;480,62;1;0;20,23;20,23;0;0;-409,09;409,09;
479;23,6329;413;750;413;750;1;0;1;481,62;1;1;20,23;0;20,23;169,45;-409,09;-818,18;
480;23,6824;413;751;413;751;1,41;-1;-1;483,04;0;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
481;23,7318;412;750;412;750;0;0;0;483,04;0;0;0;0;0;0;0;0;
482;23,7813;412;750;412;750;0;0;0;483,04;0;0;0;0;0;0;0;0;
483;23,8307;412;750;412;750;0;0;0;483,04;0;0;0;0;0;409,09;0;409,09;
484;23,8802;412;750;412;750;1;0;1;484,04;0;1;20,23;0;20,23;169,45;409,09;-818,18;
485;23,9296;412;751;412;751;1,41;1;-1;485,45;1;0;28,6;20,23;-20,23;0;-818,18;818,18;
486;23,979;413;750;413;750;1,41;-1;1;486,87;0;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
487;24,0285;412;751;412;751;1;1;0;487,87;1;1;20,23;20,23;0;0;-818,18;0;
488;24,0779;413;751;413;751;1;-1;0;488,87;0;1;20,23;-20,23;0;0;409,09;-409,09;
489;24,1274;412;751;412;751;1;0;-1;489,87;0;0;20,23;0;-20,23;0;0;818,18;
490;24,1768;412;750;412;750;1;0;1;490,87;0;1;20,23;0;20,23;-409,09;0;-409,09;
491;24,2262;412;751;412;751;0;0;0;490,87;0;1;0;0;0;409,09;0;409,09;
492;24,2757;412;751;412;751;1;0;1;491,87;0;2;20,23;0;20,23;505,66;409,09;-1227,27;
493;24,3251;412;752;412;752;2,24;1;-2;494,1;1;0;45,23;20,23;-40,45;-505,66;-818,18;818,18;
494;24,3746;413;750;413;750;1;-1;0;495,1;0;0;20,23;-20,23;0;0;409,09;409,09;
495;24,424;412;750;412;750;1;0;1;496,1;0;1;20,23;0;20,23;0;0;-818,18;
496;24,4735;412;751;412;751;1;0;-1;497,1;0;0;20,23;0;-20,23;409,09;0;1227,27;
497;24,5229;412;750;412;750;2;0;2;499,1;0;2;40,45;0;40,45;0;0;-1636,36;
498;24,5723;412;752;412;752;2;0;-2;501,1;0;0;40,45;0;-40,45;-818,18;0;818,18;
499;24,6218;412;750;412;750;0;0;0;501,1;0;0;0;0;0;409,09;0;-409,09;
500;24,6712;412;750;412;750;1;0;-1;502,1;0;-1;20,23;0;-20,23;0;0;818,18;
501;24,7207;412;749;412;749;1;0;1;503,1;0;0;20,23;0;20,23;-409,09;0;-409,09;
502;24,7701;412;750;412;750;0;0;0;503,1;0;0;0;0;0;0;0;0;
503;24,8195;412;750;412;750;0;0;0;503,1;0;0;0;0;0;409,09;0;409,09;
504;24,869;412;750;412;750;1;0;1;504,1;0;1;20,23;0;20,23;169,45;-409,09;-818,18;
505;24,9184;412;751;412;751;1,41;-1;-1;505,52;-1;0;28,6;-20,23;-20,23;-169,45;818,18;409,09;
506;24,9679;411;750;411;750;1;1;0;506,52;0;0;20,23;20,23;0;0;0;0;
507;25,0173;412;750;412;750;1;1;0;507,52;1;0;20,23;20,23;0;0;-818,18;0;
508;25,0667;413;750;413;750;1;-1;0;508,52;0;0;20,23;-20,23;0;0;409,09;409,09;
509;25,1162;412;750;412;750;1;0;1;509,52;0;1;20,23;0;20,23;0;0;-818,18;
510;25,1656;412;751;412;751;1;0;-1;510,52;0;0;20,23;0;-20,23;-409,09;0;409,09;
511;25,2151;412;750;412;750;0;0;0;510,52;0;0;0;0;0;409,09;0;-409,09;
512;25,2645;412;750;412;750;1;0;-1;511,52;0;-1;20,23;0;-20,23;169,45;409,09;818,18;
513;25,314;412;749;412;749;1,41;1;1;512,93;1;0;28,6;20,23;20,23;-169,45;-818,18;-409,09;
514;25,3634;413;750;413;750;1;-1;0;513,93;0;0;20,23;-20,23;0;-409,09;409,09;0;
515;25,4128;412;750;412;750;0;0;0;513,93;0;0;0;0;0;914,76;409,09;-818,18;
516;25,4623;412;750;412;750;2,24;1;-2;516,17;1;-2;45,23;20,23;-40,45;0;-818,18;1636,36;
517;25,5117;413;748;413;748;2,24;-1;2;518,4;0;0;45,23;-20,23;40,45;-914,76;409,09;-818,18;
518;25,5612;412;750;412;750;0;0;0;518,4;0;0;0;0;0;0;0;0;
519;25,6106;412;750;412;750;0;0;0;518,4;0;0;0;0;0;0;0;0;
520;25,66;412;750;412;750;0;0;0;518,4;0;0;0;0;0;0;0;0;
521;25,7095;412;750;412;750;0;0;0;518,4;0;0;0;0;0;0;0;0;
522;25,7589;412;750;412;750;0;0;0;518,4;0;0;0;0;0;578,54;409,09;-409,09;
523;25,8084;412;750;412;750;1,41;1;-1;519,82;1;-1;28,6;20,23;-20,23;-169,45;-409,09;818,18;
524;25,8578;413;749;413;749;1;0;1;520,82;1;0;20,23;0;20,23;0;-409,09;-409,09;
525;25,9072;413;750;413;750;1;-1;0;521,82;0;0;20,23;-20,23;0;0;409,09;409,09;
526;25,9567;412;750;412;750;1;0;1;522,82;0;1;20,23;0;20,23;0;0;-818,18;
