Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
1;0;316;255;316;255;2,24;-2;1;2,24;-2;1;45,23;-40,45;20,23;-914,76;818,18;-409,09;
2;0,0494;314;256;314;256;0;0;0;2,24;-2;1;0;0;0;914,76;818,18;-409,09;
3;0,0989;314;256;314;256;2,24;2;-1;4,47;0;0;45,23;40,45;-20,23;-914,76;-818,18;409,09;
4;0,1483;316;255;316;255;0;0;0;4,47;0;0;0;0;0;0;0;0;
5;0,1978;316;255;316;255;0;0;0;4,47;0;0;0;0;0;409,09;-409,09;0;
6;0,2472;316;255;316;255;1;-1;0;5,47;-1;0;20,23;-20,23;0;0;818,18;0;
7;0,2966;315;255;315;255;1;1;0;6,47;0;0;20,23;20,23;0;169,45;-818,18;409,09;
8;0,3461;316;255;316;255;1,41;-1;1;7,89;-1;1;28,6;-20,23;20,23;-578,54;409,09;-409,09;
9;0,3955;315;256;315;256;0;0;0;7,89;-1;1;0;0;0;409,09;0;-409,09;
10;0,445;315;256;315;256;1;0;-1;8,89;-1;0;20,23;0;-20,23;0;0;818,18;
11;0,4944;315;255;315;255;1;0;1;9,89;-1;1;20,23;0;20,23;0;409,09;-409,09;
12;0,5439;315;256;315;256;1;1;0;10,89;0;1;20,23;20,23;0;0;-818,18;0;
13;0,5933;316;256;316;256;1;-1;0;11,89;-1;1;20,23;-20,23;0;-409,09;409,09;0;
14;0,6427;315;256;315;256;0;0;0;11,89;-1;1;0;0;0;818,18;-818,18;0;
15;0,6922;315;256;315;256;2;-2;0;13,89;-3;1;40,45;-40,45;0;0;1636,36;0;
16;0,7416;313;256;313;256;2;2;0;15,89;-1;1;40,45;40,45;0;-818,18;-818,18;0;
17;0,7911;315;256;315;256;0;0;0;15,89;-1;1;0;0;0;0;0;0;
18;0,8405;315;256;315;256;0;0;0;15,89;-1;1;0;0;0;578,54;-409,09;409,09;
19;0,8899;315;256;315;256;1,41;-1;1;17,3;-2;2;28,6;-20,23;20,23;578,54;1227,27;-1227,27;
20;0,9394;314;257;314;257;2,83;2;-2;20,13;0;0;57,21;40,45;-40,45;-1157,08;-818,18;818,18;
21;0,9888;316;255;316;255;0;0;0;20,13;0;0;0;0;0;578,54;-409,09;409,09;
22;1,0383;316;255;316;255;1,41;-1;1;21,54;-1;1;28,6;-20,23;20,23;-578,54;409,09;-409,09;
23;1,0877;315;256;315;256;0;0;0;21,54;-1;1;0;0;0;0;0;0;
24;1,1372;315;256;315;256;0;0;0;21,54;-1;1;0;0;0;409,09;-409,09;0;
25;1,1866;315;256;315;256;1;-1;0;22,54;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
26;1,236;314;256;314;256;1,41;1;-1;23,96;-1;0;28,6;20,23;-20,23;0;0;818,18;
27;1,2855;315;255;315;255;1,41;1;1;25,37;0;1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
28;1,3349;316;256;316;256;1;-1;0;26,37;-1;1;20,23;-20,23;0;-409,09;409,09;0;
29;1,3844;315;256;315;256;0;0;0;26,37;-1;1;0;0;0;0;0;0;
30;1,4338;315;256;315;256;0;0;0;26,37;-1;1;0;0;0;0;0;0;
31;1,4832;315;256;315;256;0;0;0;26,37;-1;1;0;0;0;0;0;0;
32;1,5327;315;256;315;256;0;0;0;26,37;-1;1;0;0;0;0;0;0;
33;1,5821;315;256;315;256;0;0;0;26,37;-1;1;0;0;0;409,09;409,09;0;
34;1,6316;315;256;315;256;1;1;0;27,37;0;1;20,23;20,23;0;0;-818,18;0;
35;1,681;316;256;316;256;1;-1;0;28,37;-1;1;20,23;-20,23;0;-409,09;409,09;0;
36;1,7304;315;256;315;256;0;0;0;28,37;-1;1;0;0;0;0;0;0;
37;1,7799;315;256;315;256;0;0;0;28,37;-1;1;0;0;0;409,09;409,09;0;
38;1,8293;315;256;315;256;1;1;0;29,37;0;1;20,23;20,23;0;169,45;-818,18;409,09;
39;1,8788;316;256;316;256;1,41;-1;1;30,79;-1;2;28,6;-20,23;20,23;0;818,18;-818,18;
40;1,9282;315;257;315;257;1,41;1;-1;32,2;0;1;28,6;20,23;-20,23;-578,54;-409,09;409,09;
41;1,9777;316;256;316;256;0;0;0;32,2;0;1;0;0;0;0;0;0;
42;2,0271;316;256;316;256;0;0;0;32,2;0;1;0;0;0;409,09;-409,09;0;
43;2,0765;316;256;316;256;1;-1;0;33,2;-1;1;20,23;-20,23;0;-409,09;409,09;0;
44;2,126;315;256;315;256;0;0;0;33,2;-1;1;0;0;0;818,18;-818,18;0;
45;2,1754;315;256;315;256;2;-2;0;35,2;-3;1;40,45;-40,45;0;96,57;1636,36;-409,09;
46;2,2249;313;256;313;256;2,24;2;-1;37,44;-1;0;45,23;40,45;-20,23;-505,66;-818,18;818,18;
47;2,2743;315;255;315;255;1;0;1;38,44;-1;1;20,23;0;20,23;-409,09;0;-409,09;
48;2,3237;315;256;315;256;0;0;0;38,44;-1;1;0;0;0;409,09;409,09;0;
49;2,3732;315;256;315;256;1;1;0;39,44;0;1;20,23;20,23;0;169,45;-818,18;-409,09;
50;2,4226;316;256;316;256;1,41;-1;-1;40,85;-1;0;28,6;-20,23;-20,23;0;818,18;818,18;
51;2,4721;315;255;315;255;1,41;1;1;42,26;0;1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
52;2,5215;316;256;316;256;1;-1;0;43,26;-1;1;20,23;-20,23;0;0;0;0;
53;2,5709;315;256;315;256;1;-1;0;44,26;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
54;2,6204;314;256;314;256;1,41;1;-1;45,68;-1;0;28,6;20,23;-20,23;-169,45;0;409,09;
55;2,6698;315;255;315;255;1;1;0;46,68;0;0;20,23;20,23;0;0;-818,18;0;
56;2,7193;316;255;316;255;1;-1;0;47,68;-1;0;20,23;-20,23;0;0;409,09;409,09;
57;2,7687;315;255;315;255;1;0;1;48,68;-1;1;20,23;0;20,23;0;-409,09;-409,09;
58;2,8182;315;256;315;256;1;-1;0;49,68;-2;1;20,23;-20,23;0;0;818,18;0;
59;2,8676;314;256;314;256;1;1;0;50,68;-1;1;20,23;20,23;0;0;-409,09;-409,09;
60;2,917;315;256;315;256;1;0;-1;51,68;-1;0;20,23;0;-20,23;0;0;818,18;
61;2,9665;315;255;315;255;1;0;1;52,68;-1;1;20,23;0;20,23;0;0;-818,18;
62;3,0159;315;256;315;256;1;0;-1;53,68;-1;0;20,23;0;-20,23;0;0;818,18;
63;3,0654;315;255;315;255;1;0;1;54,68;-1;1;20,23;0;20,23;0;409,09;-409,09;
64;3,1148;315;256;315;256;1;1;0;55,68;0;1;20,23;20,23;0;409,09;-1227,27;0;
65;3,1642;316;256;316;256;2;-2;0;57,68;-2;1;40,45;-40,45;0;-818,18;818,18;0;
66;3,2137;314;256;314;256;0;0;0;57,68;-2;1;0;0;0;0;0;0;
67;3,2631;314;256;314;256;0;0;0;57,68;-2;1;0;0;0;409,09;0;409,09;
68;3,3126;314;256;314;256;1;0;1;58,68;-2;2;20,23;0;20,23;409,09;818,18;-409,09;
69;3,362;314;257;314;257;2;2;0;60,68;0;2;40,45;40,45;0;-409,09;-1227,27;0;
70;3,4115;316;257;316;257;1;-1;0;61,68;-1;2;20,23;-20,23;0;409,09;409,09;-818,18;
71;3,4609;315;257;315;257;2;0;-2;63,68;-1;0;40,45;0;-40,45;-409,09;0;1227,27;
72;3,5103;315;255;315;255;1;0;1;64,68;-1;1;20,23;0;20,23;-409,09;0;-409,09;
73;3,5598;315;256;315;256;0;0;0;64,68;-1;1;0;0;0;0;0;0;
74;3,6092;315;256;315;256;0;0;0;64,68;-1;1;0;0;0;409,09;-409,09;0;
75;3,6587;315;256;315;256;1;-1;0;65,68;-2;1;20,23;-20,23;0;-409,09;409,09;0;
76;3,7081;314;256;314;256;0;0;0;65,68;-2;1;0;0;0;409,09;409,09;0;
77;3,7575;314;256;314;256;1;1;0;66,68;-1;1;20,23;20,23;0;0;0;0;
78;3,807;315;256;315;256;1;1;0;67,68;0;1;20,23;20,23;0;0;-818,18;0;
79;3,8564;316;256;316;256;1;-1;0;68,68;-1;1;20,23;-20,23;0;0;0;0;
80;3,9059;315;256;315;256;1;-1;0;69,68;-2;1;20,23;-20,23;0;169,45;818,18;409,09;
81;3,9553;314;256;314;256;1,41;1;1;71,09;-1;2;28,6;20,23;20,23;-578,54;-409,09;-409,09;
82;4,0047;315;257;315;257;0;0;0;71,09;-1;2;0;0;0;409,09;-409,09;0;
83;4,0542;315;257;315;257;1;-1;0;72,09;-2;2;20,23;-20,23;0;0;409,09;-409,09;
84;4,1036;314;257;314;257;1;0;-1;73,09;-2;1;20,23;0;-20,23;0;409,09;409,09;
85;4,1531;314;256;314;256;1;1;0;74,09;-1;1;20,23;20,23;0;505,66;-818,18;818,18;
86;4,2025;315;256;315;256;2,24;-1;2;76,33;-2;3;45,23;-20,23;40,45;242,33;1227,27;-1636,36;
87;4,252;314;258;314;258;2,83;2;-2;79,16;0;1;57,21;40,45;-40,45;-242,33;-1636,36;1227,27;
88;4,3014;316;256;316;256;2,24;-2;1;81,39;-2;2;45,23;-40,45;20,23;-336,21;1227,27;-818,18;
89;4,3508;314;257;314;257;1,41;1;-1;82,81;-1;1;28,6;20,23;-20,23;-578,54;-409,09;409,09;
90;4,4003;315;256;315;256;0;0;0;82,81;-1;1;0;0;0;409,09;0;409,09;
91;4,4497;315;256;315;256;1;0;1;83,81;-1;2;20,23;0;20,23;169,45;-409,09;-818,18;
92;4,4992;315;257;315;257;1,41;-1;-1;85,22;-2;1;28,6;-20,23;-20,23;239,64;1227,27;409,09;
93;4,5486;314;256;314;256;2;2;0;87,22;0;1;40,45;40,45;0;-239,64;-1227,27;-409,09;
94;4,598;316;256;316;256;1,41;-1;-1;88,64;-1;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
95;4,6475;315;255;315;255;0;0;0;88,64;-1;0;0;0;0;409,09;409,09;0;
96;4,6969;315;255;315;255;1;1;0;89,64;0;0;20,23;20,23;0;-409,09;-409,09;0;
97;4,7464;316;255;316;255;0;0;0;89,64;0;0;0;0;0;409,09;0;409,09;
98;4,7958;316;255;316;255;1;0;1;90,64;0;1;20,23;0;20,23;169,45;-409,09;-818,18;
99;4,8452;316;256;316;256;1,41;-1;-1;92,05;-1;0;28,6;-20,23;-20,23;-169,45;409,09;818,18;
100;4,8947;315;255;315;255;1;0;1;93,05;-1;1;20,23;0;20,23;-409,09;0;-409,09;
101;4,9441;315;256;315;256;0;0;0;93,05;-1;1;0;0;0;0;0;0;
102;4,9936;315;256;315;256;0;0;0;93,05;-1;1;0;0;0;0;0;0;
103;5,043;315;256;315;256;0;0;0;93,05;-1;1;0;0;0;409,09;-409,09;0;
104;5,0925;315;256;315;256;1;-1;0;94,05;-2;1;20,23;-20,23;0;505,66;1227,27;-409,09;
105;5,1419;314;256;314;256;2,24;2;-1;96,29;0;0;45,23;40,45;-20,23;-914,76;-818,18;409,09;
106;5,1913;316;255;316;255;0;0;0;96,29;0;0;0;0;0;578,54;-409,09;409,09;
107;5,2408;316;255;316;255;1,41;-1;1;97,7;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
108;5,2902;315;256;315;256;1,41;1;-1;99,11;0;0;28,6;20,23;-20,23;0;-818,18;818,18;
109;5,3397;316;255;316;255;1,41;-1;1;100,53;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
110;5,3891;315;256;315;256;1,41;1;-1;101,94;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
111;5,4385;316;255;316;255;0;0;0;101,94;0;0;0;0;0;0;0;0;
112;5,488;316;255;316;255;0;0;0;101,94;0;0;0;0;0;409,09;0;409,09;
113;5,5374;316;255;316;255;1;0;1;102,94;0;1;20,23;0;20,23;409,09;-818,18;-409,09;
114;5,5869;316;256;316;256;2;-2;0;104,94;-2;1;40,45;-40,45;0;-409,09;818,18;-409,09;
115;5,6363;314;256;314;256;1;0;-1;105,94;-2;0;20,23;0;-20,23;505,66;818,18;818,18;
116;5,6858;314;255;314;255;2,24;2;1;108,18;0;1;45,23;40,45;20,23;-505,66;-1227,27;-409,09;
117;5,7352;316;256;316;256;1;-1;0;109,18;-1;1;20,23;-20,23;0;169,45;818,18;-409,09;
118;5,7846;315;256;315;256;1,41;1;-1;110,59;0;0;28,6;20,23;-20,23;578,54;-1227,27;1227,27;
119;5,8341;316;255;316;255;2,83;-2;2;113,42;-2;2;57,21;-40,45;40,45;-747,99;818,18;-1227,27;
120;5,8835;314;257;314;257;1;0;-1;114,42;-2;1;20,23;0;-20,23;-409,09;0;409,09;
121;5,933;314;256;314;256;0;0;0;114,42;-2;1;0;0;0;0;0;0;
122;5,9824;314;256;314;256;0;0;0;114,42;-2;1;0;0;0;914,76;818,18;-409,09;
123;6,0318;314;256;314;256;2,24;2;-1;116,66;0;0;45,23;40,45;-20,23;-914,76;-818,18;409,09;
124;6,0813;316;255;316;255;0;0;0;116,66;0;0;0;0;0;409,09;-409,09;0;
125;6,1307;316;255;316;255;1;-1;0;117,66;-1;0;20,23;-20,23;0;0;409,09;409,09;
126;6,1802;315;255;315;255;1;0;1;118,66;-1;1;20,23;0;20,23;0;0;-818,18;
127;6,2296;315;256;315;256;1;0;-1;119,66;-1;0;20,23;0;-20,23;0;409,09;409,09;
128;6,279;315;255;315;255;1;1;0;120,66;0;0;20,23;20,23;0;0;-818,18;0;
129;6,3285;316;255;316;255;1;-1;0;121,66;-1;0;20,23;-20,23;0;0;409,09;409,09;
130;6,3779;315;255;315;255;1;0;1;122,66;-1;1;20,23;0;20,23;169,45;-409,09;-818,18;
131;6,4274;315;256;315;256;1,41;-1;-1;124,07;-2;0;28,6;-20,23;-20,23;0;818,18;818,18;
132;6,4768;314;255;314;255;1,41;1;1;125,49;-1;1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
133;6,5263;315;256;315;256;1;0;-1;126,49;-1;0;20,23;0;-20,23;-409,09;0;409,09;
134;6,5757;315;255;315;255;0;0;0;126,49;-1;0;0;0;0;409,09;409,09;0;
135;6,6251;315;255;315;255;1;1;0;127,49;0;0;20,23;20,23;0;169,45;-818,18;409,09;
136;6,6746;316;255;316;255;1,41;-1;1;128,9;-1;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
137;6,724;315;256;315;256;1;0;-1;129,9;-1;0;20,23;0;-20,23;0;409,09;409,09;
138;6,7735;315;255;315;255;1;1;0;130,9;0;0;20,23;20,23;0;0;-818,18;0;
139;6,8229;316;255;316;255;1;-1;0;131,9;-1;0;20,23;-20,23;0;169,45;818,18;409,09;
140;6,8723;315;255;315;255;1,41;1;1;133,31;0;1;28,6;20,23;20,23;239,64;-1227,27;-409,09;
141;6,9218;316;256;316;256;2;-2;0;135,31;-2;1;40,45;-40,45;0;-409,09;1227,27;0;
142;6,9712;314;256;314;256;1;1;0;136,31;-1;1;20,23;20,23;0;0;-818,18;0;
143;7,0207;315;256;315;256;1;-1;0;137,31;-2;1;20,23;-20,23;0;0;818,18;0;
144;7,0701;314;256;314;256;1;1;0;138,31;-1;1;20,23;20,23;0;169,45;-818,18;-409,09;
145;7,1195;315;256;315;256;1,41;-1;-1;139,73;-2;0;28,6;-20,23;-20,23;0;818,18;818,18;
146;7,169;314;255;314;255;1,41;1;1;141,14;-1;1;28,6;20,23;20,23;0;0;-818,18;
147;7,2184;315;256;315;256;1,41;1;-1;142,56;0;0;28,6;20,23;-20,23;0;-818,18;818,18;
148;7,2679;316;255;316;255;1,41;-1;1;143,97;-1;1;28,6;-20,23;20,23;-578,54;409,09;-409,09;
149;7,3173;315;256;315;256;0;0;0;143,97;-1;1;0;0;0;0;0;0;
150;7,3668;315;256;315;256;0;0;0;143,97;-1;1;0;0;0;409,09;-409,09;0;
151;7,4162;315;256;315;256;1;-1;0;144,97;-2;1;20,23;-20,23;0;0;818,18;0;
152;7,4656;314;256;314;256;1;1;0;145,97;-1;1;20,23;20,23;0;0;-409,09;-409,09;
153;7,5151;315;256;315;256;1;0;-1;146,97;-1;0;20,23;0;-20,23;169,45;-409,09;818,18;
154;7,5645;315;255;315;255;1,41;-1;1;148,39;-2;1;28,6;-20,23;20,23;0;0;0;
155;7,614;314;256;314;256;1,41;-1;1;149,8;-3;2;28,6;-20,23;20,23;0;818,18;-818,18;
156;7,6634;313;257;313;257;1,41;1;-1;151,21;-2;1;28,6;20,23;-20,23;-169,45;0;409,09;
157;7,7128;314;256;314;256;1;1;0;152,21;-1;1;20,23;20,23;0;0;-818,18;0;
158;7,7623;315;256;315;256;1;-1;0;153,21;-2;1;20,23;-20,23;0;169,45;818,18;409,09;
159;7,8117;314;256;314;256;1,41;1;1;154,63;-1;2;28,6;20,23;20,23;-169,45;-409,09;-818,18;
160;7,8612;315;257;315;257;1;0;-1;155,63;-1;1;20,23;0;-20,23;-409,09;0;409,09;
161;7,9106;315;256;315;256;0;0;0;155,63;-1;1;0;0;0;409,09;409,09;0;
162;7,9601;315;256;315;256;1;1;0;156,63;0;1;20,23;20,23;0;0;-818,18;0;
163;8,0095;316;256;316;256;1;-1;0;157,63;-1;1;20,23;-20,23;0;0;818,18;0;
164;8,0589;315;256;315;256;1;1;0;158,63;0;1;20,23;20,23;0;169,45;-818,18;-409,09;
165;8,1084;316;256;316;256;1,41;-1;-1;160,04;-1;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
166;8,1578;315;255;315;255;0;0;0;160,04;-1;0;0;0;0;818,18;0;818,18;
167;8,2073;315;255;315;255;2;0;2;162,04;-1;2;40,45;0;40,45;-409,09;-409,09;-818,18;
168;8,2567;315;257;315;257;1;-1;0;163,04;-2;2;20,23;-20,23;0;169,45;818,18;-409,09;
169;8,3061;314;257;314;257;1,41;1;-1;164,46;-1;1;28,6;20,23;-20,23;-578,54;-409,09;409,09;
170;8,3556;315;256;315;256;0;0;0;164,46;-1;1;0;0;0;578,54;409,09;-409,09;
171;8,405;315;256;315;256;1,41;1;-1;165,87;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
172;8,4545;316;255;316;255;0;0;0;165,87;0;0;0;0;0;409,09;0;409,09;
173;8,5039;316;255;316;255;1;0;1;166,87;0;1;20,23;0;20,23;409,09;-818,18;-409,09;
174;8,5533;316;256;316;256;2;-2;0;168,87;-2;1;40,45;-40,45;0;-818,18;818,18;0;
175;8,6028;314;256;314;256;0;0;0;168,87;-2;1;0;0;0;578,54;409,09;-409,09;
176;8,6522;314;256;314;256;1,41;1;-1;170,29;-1;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
177;8,7017;315;255;315;255;0;0;0;170,29;-1;0;0;0;0;409,09;0;409,09;
178;8,7511;315;255;315;255;1;0;1;171,29;-1;1;20,23;0;20,23;-409,09;0;-409,09;
179;8,8006;315;256;315;256;0;0;0;171,29;-1;1;0;0;0;409,09;409,09;0;
180;8,85;315;256;315;256;1;1;0;172,29;0;1;20,23;20,23;0;0;-818,18;0;
181;8,8994;316;256;316;256;1;-1;0;173,29;-1;1;20,23;-20,23;0;169,45;818,18;-409,09;
182;8,9489;315;256;315;256;1,41;1;-1;174,7;0;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
183;8,9983;316;255;316;255;1;0;1;175,7;0;1;20,23;0;20,23;-409,09;0;-409,09;
184;9,0478;316;256;316;256;0;0;0;175,7;0;1;0;0;0;409,09;0;-409,09;
185;9,0972;316;256;316;256;1;0;-1;176,7;0;0;20,23;0;-20,23;0;0;818,18;
186;9,1466;316;255;316;255;1;0;1;177,7;0;1;20,23;0;20,23;505,66;-818,18;-818,18;
187;9,1961;316;256;316;256;2,24;-2;-1;179,94;-2;0;45,23;-40,45;-20,23;-336,21;1227,27;818,18;
188;9,2455;314;255;314;255;1,41;1;1;181,35;-1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
189;9,295;315;256;315;256;0;0;0;181,35;-1;1;0;0;0;409,09;0;-409,09;
190;9,3444;315;256;315;256;1;0;-1;182,35;-1;0;20,23;0;-20,23;0;0;818,18;
191;9,3938;315;255;315;255;1;0;1;183,35;-1;1;20,23;0;20,23;-409,09;0;-409,09;
192;9,4433;315;256;315;256;0;0;0;183,35;-1;1;0;0;0;0;0;0;
193;9,4927;315;256;315;256;0;0;0;183,35;-1;1;0;0;0;0;0;0;
194;9,5422;315;256;315;256;0;0;0;183,35;-1;1;0;0;0;409,09;-409,09;0;
195;9,5916;315;256;315;256;1;-1;0;184,35;-2;1;20,23;-20,23;0;0;818,18;0;
196;9,6411;314;256;314;256;1;1;0;185,35;-1;1;20,23;20,23;0;-409,09;-409,09;0;
197;9,6905;315;256;315;256;0;0;0;185,35;-1;1;0;0;0;409,09;-409,09;0;
198;9,7399;315;256;315;256;1;-1;0;186,35;-2;1;20,23;-20,23;0;0;818,18;0;
199;9,7894;314;256;314;256;1;1;0;187,35;-1;1;20,23;20,23;0;0;0;0;
200;9,8388;315;256;315;256;1;1;0;188,35;0;1;20,23;20,23;0;0;-818,18;0;
201;9,8883;316;256;316;256;1;-1;0;189,35;-1;1;20,23;-20,23;0;169,45;818,18;-409,09;
202;9,9377;315;256;315;256;1,41;1;-1;190,76;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
203;9,9871;316;255;316;255;0;0;0;190,76;0;0;0;0;0;0;0;0;
204;10,0366;316;255;316;255;0;0;0;190,76;0;0;0;0;0;0;0;0;
205;10,086;316;255;316;255;0;0;0;190,76;0;0;0;0;0;914,76;-818,18;409,09;
206;10,1355;316;255;316;255;2,24;-2;1;193;-2;1;45,23;-40,45;20,23;0;1636,36;-818,18;
207;10,1849;314;256;314;256;2,24;2;-1;195,24;0;0;45,23;40,45;-20,23;-914,76;-818,18;409,09;
208;10,2344;316;255;316;255;0;0;0;195,24;0;0;0;0;0;578,54;409,09;409,09;
209;10,2838;316;255;316;255;1,41;1;1;196,65;1;1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
210;10,3332;317;256;317;256;1;-1;0;197,65;0;1;20,23;-20,23;0;-409,09;409,09;0;
211;10,3827;316;256;316;256;0;0;0;197,65;0;1;0;0;0;409,09;-409,09;0;
212;10,4321;316;256;316;256;1;-1;0;198,65;-1;1;20,23;-20,23;0;169,45;818,18;-409,09;
213;10,4816;315;256;315;256;1,41;1;-1;200,06;0;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
214;10,531;316;255;316;255;1;0;1;201,06;0;1;20,23;0;20,23;-409,09;0;-409,09;
215;10,5804;316;256;316;256;0;0;0;201,06;0;1;0;0;0;578,54;-409,09;-409,09;
216;10,6299;316;256;316;256;1,41;-1;-1;202,48;-1;0;28,6;-20,23;-20,23;0;818,18;818,18;
217;10,6793;315;255;315;255;1,41;1;1;203,89;0;1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
218;10,7288;316;256;316;256;1;-1;0;204,89;-1;1;20,23;-20,23;0;169,45;818,18;-409,09;
219;10,7782;315;256;315;256;1,41;1;-1;206,31;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
220;10,8276;316;255;316;255;0;0;0;206,31;0;0;0;0;0;409,09;-409,09;0;
221;10,8771;316;255;316;255;1;-1;0;207,31;-1;0;20,23;-20,23;0;-409,09;409,09;0;
222;10,9265;315;255;315;255;0;0;0;207,31;-1;0;0;0;0;409,09;0;409,09;
223;10,976;315;255;315;255;1;0;1;208,31;-1;1;20,23;0;20,23;0;0;-818,18;
224;11,0254;315;256;315;256;1;0;-1;209,31;-1;0;20,23;0;-20,23;169,45;-409,09;818,18;
225;11,0749;315;255;315;255;1,41;-1;1;210,72;-2;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
226;11,1243;314;256;314;256;1;1;0;211,72;-1;1;20,23;20,23;0;0;-818,18;0;
227;11,1737;315;256;315;256;1;-1;0;212,72;-2;1;20,23;-20,23;0;-409,09;409,09;0;
228;11,2232;314;256;314;256;0;0;0;212,72;-2;1;0;0;0;578,54;409,09;-409,09;
229;11,2726;314;256;314;256;1,41;1;-1;214,14;-1;0;28,6;20,23;-20,23;0;0;0;
230;11,3221;315;255;315;255;1,41;1;-1;215,55;0;-1;28,6;20,23;-20,23;-169,45;-409,09;818,18;
231;11,3715;316;254;316;254;1;0;1;216,55;0;0;20,23;0;20,23;169,45;-409,09;0;
232;11,4209;316;255;316;255;1,41;-1;1;217,96;-1;1;28,6;-20,23;20,23;-578,54;409,09;-409,09;
233;11,4704;315;256;315;256;0;0;0;217,96;-1;1;0;0;0;0;0;0;
234;11,5198;315;256;315;256;0;0;0;217,96;-1;1;0;0;0;409,09;-409,09;0;
235;11,5693;315;256;315;256;1;-1;0;218,96;-2;1;20,23;-20,23;0;-409,09;409,09;0;
236;11,6187;314;256;314;256;0;0;0;218,96;-2;1;0;0;0;409,09;0;-409,09;
237;11,6681;314;256;314;256;1;0;-1;219,96;-2;0;20,23;0;-20,23;169,45;409,09;818,18;
238;11,7176;314;255;314;255;1,41;1;1;221,38;-1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
239;11,767;315;256;315;256;0;0;0;221,38;-1;1;0;0;0;0;0;0;
240;11,8165;315;256;315;256;0;0;0;221,38;-1;1;0;0;0;914,76;818,18;-409,09;
241;11,8659;315;256;315;256;2,24;2;-1;223,61;1;0;45,23;40,45;-20,23;378,9;-2045,46;818,18;
242;11,9154;317;255;317;255;3,16;-3;1;226,78;-2;1;63,96;-60,68;20,23;-884,57;1636,36;-409,09;
243;11,9648;314;256;314;256;1;1;0;227,78;-1;1;20,23;20,23;0;-409,09;-409,09;0;
244;12,0142;315;256;315;256;0;0;0;227,78;-1;1;0;0;0;409,09;-409,09;0;
245;12,0637;315;256;315;256;1;-1;0;228,78;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
246;12,1131;314;256;314;256;1,41;1;-1;230,19;-1;0;28,6;20,23;-20,23;-169,45;0;409,09;
247;12,1626;315;255;315;255;1;1;0;231,19;0;0;20,23;20,23;0;0;-818,18;0;
248;12,212;316;255;316;255;1;-1;0;232,19;-1;0;20,23;-20,23;0;169,45;818,18;409,09;
249;12,2614;315;255;315;255;1,41;1;1;233,61;0;1;28,6;20,23;20,23;239,64;-1227,27;-409,09;
250;12,3109;316;256;316;256;2;-2;0;235,61;-2;1;40,45;-40,45;0;-239,64;1227,27;409,09;
251;12,3603;314;256;314;256;1,41;1;1;237,02;-1;2;28,6;20,23;20,23;239,64;-409,09;-1227,27;
252;12,4098;315;257;315;257;2;0;-2;239,02;-1;0;40,45;0;-40,45;-818,18;0;818,18;
253;12,4592;315;255;315;255;0;0;0;239,02;-1;0;0;0;0;409,09;0;409,09;
254;12,5087;315;255;315;255;1;0;1;240,02;-1;1;20,23;0;20,23;-409,09;0;-409,09;
255;12,5581;315;256;315;256;0;0;0;240,02;-1;1;0;0;0;578,54;409,09;-409,09;
256;12,6075;315;256;315;256;1,41;1;-1;241,43;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
257;12,657;316;255;316;255;0;0;0;241,43;0;0;0;0;0;578,54;-409,09;409,09;
258;12,7064;316;255;316;255;1,41;-1;1;242,85;-1;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
259;12,7559;315;256;315;256;1;0;-1;243,85;-1;0;20,23;0;-20,23;0;0;818,18;
260;12,8053;315;255;315;255;1;0;1;244,85;-1;1;20,23;0;20,23;-409,09;0;-409,09;
