Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
1347;66,548;934;857;934;857;0;0;0;1377,33;1;3;0;0;0;0;0;0;
1348;66,5974;934;857;934;857;0;0;0;1377,33;1;3;0;0;0;0;0;0;
1349;66,6469;934;857;934;857;0;0;0;1377,33;1;3;0;0;0;818,18;0;-818,18;
1350;66,6963;934;857;934;857;2;0;-2;1379,33;1;1;40,45;0;-40,45;-818,18;0;818,18;
1351;66,7458;934;855;934;855;0;0;0;1379,33;1;1;0;0;0;578,54;-409,09;-409,09;
1352;66,7952;934;855;934;855;1,41;-1;-1;1380,75;0;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1353;66,8447;933;854;933;854;0;0;0;1380,75;0;0;0;0;0;0;0;0;
1354;66,8941;933;854;933;854;0;0;0;1380,75;0;0;0;0;0;578,54;409,09;409,09;
1355;66,9435;933;854;933;854;1,41;1;1;1382,16;1;1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
1356;66,993;934;855;934;855;1;0;-1;1383,16;1;0;20,23;0;-20,23;0;-409,09;409,09;
1357;67,0424;934;854;934;854;1;-1;0;1384,16;0;0;20,23;-20,23;0;409,09;409,09;818,18;
1358;67,0919;933;854;933;854;2;0;2;1386,16;0;2;40,45;0;40,45;409,09;0;-2045,46;
1359;67,1413;933;856;933;856;3;0;-3;1389,16;0;-1;60,68;0;-60,68;-818,18;-409,09;1227,27;
1360;67,1907;933;853;933;853;1;-1;0;1390,16;-1;-1;20,23;-20,23;0;169,45;818,18;409,09;
1361;67,2402;932;853;932;853;1,41;1;1;1391,58;0;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1362;67,2896;933;854;933;854;0;0;0;1391,58;0;0;0;0;0;409,09;409,09;0;
1363;67,3391;933;854;933;854;1;1;0;1392,58;1;0;20,23;20,23;0;0;-818,18;0;
1364;67,3885;934;854;934;854;1;-1;0;1393,58;0;0;20,23;-20,23;0;169,45;0;-409,09;
1365;67,438;933;854;933;854;1,41;-1;-1;1394,99;-1;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
1366;67,4874;932;853;932;853;1;0;1;1395,99;-1;0;20,23;0;20,23;-409,09;0;-409,09;
1367;67,5368;932;854;932;854;0;0;0;1395,99;-1;0;0;0;0;409,09;0;-409,09;
1368;67,5863;932;854;932;854;1;0;-1;1396,99;-1;-1;20,23;0;-20,23;169,45;409,09;818,18;
1369;67,6357;932;853;932;853;1,41;1;1;1398,41;0;0;28,6;20,23;20,23;0;-818,18;-818,18;
1370;67,6852;933;854;933;854;1,41;-1;-1;1399,82;-1;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
1371;67,7346;932;853;932;853;1;0;1;1400,82;-1;0;20,23;0;20,23;0;0;-818,18;
1372;67,784;932;854;932;854;1;0;-1;1401,82;-1;-1;20,23;0;-20,23;-409,09;0;409,09;
1373;67,8335;932;853;932;853;0;0;0;1401,82;-1;-1;0;0;0;578,54;409,09;409,09;
1374;67,8829;932;853;932;853;1,41;1;1;1403,23;0;0;28,6;20,23;20,23;-169,45;-818,18;-409,09;
1375;67,9324;933;854;933;854;1;-1;0;1404,23;-1;0;20,23;-20,23;0;0;409,09;-409,09;
1376;67,9818;932;854;932;854;1;0;-1;1405,23;-1;-1;20,23;0;-20,23;-409,09;0;409,09;
1377;68,0312;932;853;932;853;0;0;0;1405,23;-1;-1;0;0;0;409,09;409,09;0;
1378;68,0807;932;853;932;853;1;1;0;1406,23;0;-1;20,23;20,23;0;0;-818,18;0;
1379;68,1301;933;853;933;853;1;-1;0;1407,23;-1;-1;20,23;-20,23;0;-409,09;409,09;0;
1380;68,1796;932;853;932;853;0;0;0;1407,23;-1;-1;0;0;0;409,09;0;409,09;
1381;68,229;932;853;932;853;1;0;1;1408,23;-1;0;20,23;0;20,23;169,45;409,09;0;
1382;68,2785;932;854;932;854;1,41;1;1;1409,65;0;1;28,6;20,23;20,23;336,21;-818,18;-1227,27;
1383;68,3279;933;855;933;855;2,24;-1;-2;1411,88;-1;-1;45,23;-20,23;-40,45;-914,76;409,09;818,18;
1384;68,3773;932;853;932;853;0;0;0;1411,88;-1;-1;0;0;0;409,09;0;409,09;
1385;68,4268;932;853;932;853;1;0;1;1412,88;-1;0;20,23;0;20,23;-409,09;0;-409,09;
1386;68,4762;932;854;932;854;0;0;0;1412,88;-1;0;0;0;0;409,09;0;-409,09;
1387;68,5257;932;854;932;854;1;0;-1;1413,88;-1;-1;20,23;0;-20,23;169,45;409,09;818,18;
1388;68,5751;932;853;932;853;1,41;1;1;1415,3;0;0;28,6;20,23;20,23;0;-818,18;-818,18;
1389;68,6245;933;854;933;854;1,41;-1;-1;1416,71;-1;-1;28,6;-20,23;-20,23;0;818,18;818,18;
1390;68,674;932;853;932;853;1,41;1;1;1418,13;0;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1391;68,7234;933;854;933;854;0;0;0;1418,13;0;0;0;0;0;0;0;0;
1392;68,7729;933;854;933;854;0;0;0;1418,13;0;0;0;0;0;578,54;-409,09;-409,09;
1393;68,8223;933;854;933;854;1,41;-1;-1;1419,54;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1394;68,8717;932;853;932;853;0;0;0;1419,54;-1;-1;0;0;0;0;0;0;
1395;68,9212;932;853;932;853;0;0;0;1419,54;-1;-1;0;0;0;578,54;409,09;409,09;
1396;68,9706;932;853;932;853;1,41;1;1;1420,96;0;0;28,6;20,23;20,23;0;-818,18;-818,18;
1397;69,0201;933;854;933;854;1,41;-1;-1;1422,37;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1398;69,0695;932;853;932;853;0;0;0;1422,37;-1;-1;0;0;0;409,09;409,09;0;
1399;69,119;932;853;932;853;1;1;0;1423,37;0;-1;20,23;20,23;0;169,45;-818,18;409,09;
1400;69,1684;933;853;933;853;1,41;-1;1;1424,78;-1;0;28,6;-20,23;20,23;-578,54;409,09;-409,09;
1401;69,2178;932;854;932;854;0;0;0;1424,78;-1;0;0;0;0;409,09;0;-409,09;
1402;69,2673;932;854;932;854;1;0;-1;1425,78;-1;-1;20,23;0;-20,23;0;0;818,18;
1403;69,3167;932;853;932;853;1;0;1;1426,78;-1;0;20,23;0;20,23;0;409,09;-409,09;
1404;69,3662;932;854;932;854;1;1;0;1427,78;0;0;20,23;20,23;0;-409,09;-409,09;0;
1405;69,4156;933;854;933;854;0;0;0;1427,78;0;0;0;0;0;914,76;-818,18;-409,09;
1406;69,465;933;854;933;854;2,24;-2;-1;1430,02;-2;-1;45,23;-40,45;-20,23;0;1636,36;818,18;
1407;69,5145;931;853;931;853;2,24;2;1;1432,26;0;0;45,23;40,45;20,23;-914,76;-818,18;-409,09;
1408;69,5639;933;854;933;854;0;0;0;1432,26;0;0;0;0;0;578,54;-409,09;-409,09;
1409;69,6134;933;854;933;854;1,41;-1;-1;1433,67;-1;-1;28,6;-20,23;-20,23;336,21;1227,27;818,18;
1410;69,6628;932;853;932;853;2,24;2;1;1435,91;1;0;45,23;40,45;20,23;-96,57;-818,18;409,09;
1411;69,7123;934;854;934;854;2;0;2;1437,91;1;2;40,45;0;40,45;-409,09;0;-1227,27;
1412;69,7617;934;856;934;856;1;0;-1;1438,91;1;1;20,23;0;-20,23;-409,09;0;409,09;
1413;69,8111;934;855;934;855;0;0;0;1438,91;1;1;0;0;0;0;0;0;
1414;69,8606;934;855;934;855;0;0;0;1438,91;1;1;0;0;0;578,54;-409,09;-409,09;
1415;69,91;934;855;934;855;1,41;-1;-1;1440,32;0;0;28,6;-20,23;-20,23;0;818,18;818,18;
1416;69,9595;933;854;933;854;1,41;1;1;1441,73;1;1;28,6;20,23;20,23;-169,45;-409,09;0;
1417;70,0089;934;855;934;855;1;0;1;1442,73;1;2;20,23;0;20,23;0;0;-818,18;
1418;70,0583;934;856;934;856;1;0;-1;1443,73;1;1;20,23;0;-20,23;409,09;0;1227,27;
1419;70,1078;934;855;934;855;2;0;2;1445,73;1;3;40,45;0;40,45;-409,09;0;-1227,27;
1420;70,1572;934;857;934;857;1;0;-1;1446,73;1;2;20,23;0;-20,23;0;0;0;
1421;70,2067;934;856;934;856;1;0;-1;1447,73;1;1;20,23;0;-20,23;0;-409,09;409,09;
1422;70,2561;934;855;934;855;1;-1;0;1448,73;0;1;20,23;-20,23;0;-409,09;409,09;0;
1423;70,3055;933;855;933;855;0;0;0;1448,73;0;1;0;0;0;0;0;0;
1424;70,355;933;855;933;855;0;0;0;1448,73;0;1;0;0;0;0;0;0;
1425;70,4044;933;855;933;855;0;0;0;1448,73;0;1;0;0;0;578,54;409,09;-409,09;
1426;70,4539;933;855;933;855;1,41;1;-1;1450,15;1;0;28,6;20,23;-20,23;239,64;-1227,27;409,09;
1427;70,5033;934;854;934;854;2;-2;0;1452,15;-1;0;40,45;-40,45;0;-409,09;1227,27;0;
1428;70,5528;932;854;932;854;1;1;0;1453,15;0;0;20,23;20,23;0;169,45;-818,18;-409,09;
1429;70,6022;933;854;933;854;1,41;-1;-1;1454,56;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1430;70,6516;932;853;932;853;0;0;0;1454,56;-1;-1;0;0;0;914,76;818,18;409,09;
1431;70,7011;932;853;932;853;2,24;2;1;1456,8;1;0;45,23;40,45;20,23;0;-1636,36;-818,18;
1432;70,7505;934;854;934;854;2,24;-2;-1;1459,04;-1;-1;45,23;-40,45;-20,23;-505,66;409,09;409,09;
1433;70,8;932;853;932;853;1;-1;0;1460,04;-2;-1;20,23;-20,23;0;505,66;818,18;818,18;
1434;70,8494;931;853;931;853;2,24;1;2;1462,27;-1;1;45,23;20,23;40,45;-96,57;-409,09;-1636,36;
1435;70,8988;932;855;932;855;2;0;-2;1464,27;-1;-1;40,45;0;-40,45;-818,18;0;818,18;
1436;70,9483;932;853;932;853;0;0;0;1464,27;-1;-1;0;0;0;0;0;0;
1437;70,9977;932;853;932;853;0;0;0;1464,27;-1;-1;0;0;0;0;0;0;
1438;71,0472;932;853;932;853;0;0;0;1464,27;-1;-1;0;0;0;0;0;0;
1439;71,0966;932;853;932;853;0;0;0;1464,27;-1;-1;0;0;0;0;0;0;
1440;71,146;932;853;932;853;0;0;0;1464,27;-1;-1;0;0;0;0;0;0;
1441;71,1955;932;853;932;853;0;0;0;1464,27;-1;-1;0;0;0;0;0;0;
1442;71,2449;932;853;932;853;0;0;0;1464,27;-1;-1;0;0;0;0;0;0;
1443;71,2944;932;853;932;853;0;0;0;1464,27;-1;-1;0;0;0;0;0;0;
1444;71,3438;932;853;932;853;0;0;0;1464,27;-1;-1;0;0;0;409,09;-409,09;0;
1445;71,3933;932;853;932;853;1;-1;0;1465,27;-2;-1;20,23;-20,23;0;0;818,18;0;
1446;71,4427;931;853;931;853;1;1;0;1466,27;-1;-1;20,23;20,23;0;505,66;0;818,18;
1447;71,4921;932;853;932;853;2,24;1;2;1468,51;0;1;45,23;20,23;40,45;-336,21;-818,18;-1227,27;
1448;71,5416;933;855;933;855;1,41;-1;-1;1469,92;-1;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1449;71,591;932;854;932;854;0;0;0;1469,92;-1;0;0;0;0;409,09;409,09;0;
1450;71,6405;932;854;932;854;1;1;0;1470,92;0;0;20,23;20,23;0;169,45;-818,18;-409,09;
1451;71,6899;933;854;933;854;1,41;-1;-1;1472,34;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1452;71,7393;932;853;932;853;0;0;0;1472,34;-1;-1;0;0;0;0;0;0;
1453;71,7888;932;853;932;853;0;0;0;1472,34;-1;-1;0;0;0;0;0;0;
1454;71,8382;932;853;932;853;0;0;0;1472,34;-1;-1;0;0;0;0;0;0;
1455;71,8877;932;853;932;853;0;0;0;1472,34;-1;-1;0;0;0;578,54;409,09;409,09;
1456;71,9371;932;853;932;853;1,41;1;1;1473,75;0;0;28,6;20,23;20,23;0;-818,18;-818,18;
1457;71,9866;933;854;933;854;1,41;-1;-1;1475,16;-1;-1;28,6;-20,23;-20,23;336,21;818,18;1227,27;
1458;72,036;932;853;932;853;2,24;1;2;1477,4;0;1;45,23;20,23;40,45;-336,21;0;-409,09;
1459;72,0854;933;855;933;855;1,41;1;1;1478,81;1;2;28,6;20,23;20,23;-169,45;-409,09;-818,18;
1460;72,1349;934;856;934;856;1;0;-1;1479,81;1;1;20,23;0;-20,23;-409,09;0;409,09;
1461;72,1843;934;855;934;855;0;0;0;1479,81;1;1;0;0;0;0;0;0;
1462;72,2338;934;855;934;855;0;0;0;1479,81;1;1;0;0;0;818,18;0;818,18;
1463;72,2832;934;855;934;855;2;0;2;1481,81;1;3;40,45;0;40,45;0;0;-1636,36;
1464;72,3326;934;857;934;857;2;0;-2;1483,81;1;1;40,45;0;-40,45;-409,09;-409,09;818,18;
1465;72,3821;934;855;934;855;1;-1;0;1484,81;0;1;20,23;-20,23;0;169,45;0;-409,09;
1466;72,4315;933;855;933;855;1,41;-1;-1;1486,23;-1;0;28,6;-20,23;-20,23;0;818,18;818,18;
1467;72,481;932;854;932;854;1,41;1;1;1487,64;0;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1468;72,5304;933;855;933;855;0;0;0;1487,64;0;1;0;0;0;409,09;409,09;0;
1469;72,5798;933;855;933;855;1;1;0;1488,64;1;1;20,23;20,23;0;-409,09;-409,09;0;
1470;72,6293;934;855;934;855;0;0;0;1488,64;1;1;0;0;0;409,09;0;-409,09;
1471;72,6787;934;855;934;855;1;0;-1;1489,64;1;0;20,23;0;-20,23;0;0;818,18;
1472;72,7282;934;854;934;854;1;0;1;1490,64;1;1;20,23;0;20,23;169,45;-409,09;-818,18;
1473;72,7776;934;855;934;855;1,41;-1;-1;1492,06;0;0;28,6;-20,23;-20,23;-169,45;409,09;818,18;
1474;72,8271;933;854;933;854;1;0;1;1493,06;0;1;20,23;0;20,23;-409,09;0;-409,09;
1475;72,8765;933;855;933;855;0;0;0;1493,06;0;1;0;0;0;409,09;409,09;0;
1476;72,9259;933;855;933;855;1;1;0;1494,06;1;1;20,23;20,23;0;169,45;-818,18;-409,09;
1477;72,9754;934;855;934;855;1,41;-1;-1;1495,47;0;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1478;73,0248;933;854;933;854;0;0;0;1495,47;0;0;0;0;0;578,54;409,09;409,09;
1479;73,0743;933;854;933;854;1,41;1;1;1496,89;1;1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
1480;73,1237;934;855;934;855;1;-1;0;1497,89;0;1;20,23;-20,23;0;0;409,09;-409,09;
1481;73,1731;933;855;933;855;1;0;-1;1498,89;0;0;20,23;0;-20,23;0;-409,09;409,09;
1482;73,2226;933;854;933;854;1;-1;0;1499,89;-1;0;20,23;-20,23;0;-409,09;409,09;0;
1483;73,272;932;854;932;854;0;0;0;1499,89;-1;0;0;0;0;409,09;0;-409,09;
1484;73,3215;932;854;932;854;1;0;-1;1500,89;-1;-1;20,23;0;-20,23;1065,91;818,18;1636,36;
1485;73,3709;932;853;932;853;3,61;2;3;1504,49;1;2;72,93;40,45;60,68;-1065,91;-818,18;-818,18;
1486;73,4204;934;856;934;856;1;0;1;1505,49;1;3;20,23;0;20,23;-409,09;0;-409,09;
1487;73,4698;934;857;934;857;0;0;0;1505,49;1;3;0;0;0;409,09;0;-409,09;
1488;73,5192;934;857;934;857;1;0;-1;1506,49;1;2;20,23;0;-20,23;169,45;-409,09;0;
1489;73,5687;934;856;934;856;1,41;-1;-1;1507,91;0;1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1490;73,6181;933;855;933;855;0;0;0;1507,91;0;1;0;0;0;914,76;-409,09;-818,18;
1491;73,6676;933;855;933;855;2,24;-1;-2;1510,14;-1;-1;45,23;-20,23;-40,45;-336,21;818,18;1227,27;
1492;73,717;932;853;932;853;1,41;1;1;1511,56;0;0;28,6;20,23;20,23;-169,45;0;-409,09;
1493;73,7664;933;854;933;854;1;1;0;1512,56;1;0;20,23;20,23;0;0;-409,09;409,09;
1494;73,8159;934;854;934;854;1;0;1;1513,56;1;1;20,23;0;20,23;169,45;-409,09;-818,18;
1495;73,8653;934;855;934;855;1,41;-1;-1;1514,97;0;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1496;73,9148;933;854;933;854;0;0;0;1514,97;0;0;0;0;0;409,09;0;-409,09;
1497;73,9642;933;854;933;854;1;0;-1;1515,97;0;-1;20,23;0;-20,23;0;-409,09;409,09;
1498;74,0136;933;853;933;853;1;-1;0;1516,97;-1;-1;20,23;-20,23;0;-409,09;409,09;0;
1499;74,0631;932;853;932;853;0;0;0;1516,97;-1;-1;0;0;0;0;0;0;
1500;74,1125;932;853;932;853;0;0;0;1516,97;-1;-1;0;0;0;0;0;0;
1501;74,162;932;853;932;853;0;0;0;1516,97;-1;-1;0;0;0;0;0;0;
1502;74,2114;932;853;932;853;0;0;0;1516,97;-1;-1;0;0;0;578,54;409,09;409,09;
1503;74,2609;932;853;932;853;1,41;1;1;1518,38;0;0;28,6;20,23;20,23;0;-818,18;-818,18;
1504;74,3103;933;854;933;854;1,41;-1;-1;1519,8;-1;-1;28,6;-20,23;-20,23;-169,45;0;409,09;
1505;74,3597;932;853;932;853;1;-1;0;1520,8;-2;-1;20,23;-20,23;0;1636,36;1636,36;1636,36;
1506;74,4092;931;853;931;853;5;3;4;1525,8;1;3;101,13;60,68;80,9;-1227,27;-1227,27;-2454,55;
1507;74,4586;934;857;934;857;2;0;-2;1527,8;1;1;40,45;0;-40,45;96,57;-818,18;409,09;
1508;74,5081;934;855;934;855;2,24;-2;-1;1530,03;-1;0;45,23;-40,45;-20,23;-505,66;818,18;0;
1509;74,5575;932;854;932;854;1;0;-1;1531,03;-1;-1;20,23;0;-20,23;0;-409,09;409,09;
1510;74,6069;932;853;932;853;1;-1;0;1532,03;-2;-1;20,23;-20,23;0;169,45;818,18;409,09;
1511;74,6564;931;853;931;853;1,41;1;1;1533,45;-1;0;28,6;20,23;20,23;-169,45;0;-409,09;
1512;74,7058;932;854;932;854;1;1;0;1534,45;0;0;20,23;20,23;0;169,45;0;409,09;
1513;74,7553;933;854;933;854;1,41;1;1;1535,86;1;1;28,6;20,23;20,23;239,64;-409,09;409,09;
1514;74,8047;934;855;934;855;2;0;2;1537,86;1;3;40,45;0;40,45;-409,09;0;-1227,27;
1515;74,8541;934;857;934;857;1;0;-1;1538,86;1;2;20,23;0;-20,23;0;0;0;
1516;74,9036;934;856;934;856;1;0;-1;1539,86;1;1;20,23;0;-20,23;0;0;0;
1517;74,953;934;855;934;855;1;0;-1;1540,86;1;0;20,23;0;-20,23;505,66;-818,18;0;
1518;75,0025;934;854;934;854;2,24;-2;-1;1543,1;-1;-1;45,23;-40,45;-20,23;-336,21;1227,27;818,18;
1519;75,0519;932;853;932;853;1,41;1;1;1544,51;0;0;28,6;20,23;20,23;-169,45;-818,18;-409,09;
1520;75,1014;933;854;933;854;1;-1;0;1545,51;-1;0;20,23;-20,23;0;0;818,18;0;
1521;75,1508;932;854;932;854;1;1;0;1546,51;0;0;20,23;20,23;0;818,18;-409,09;1227,27;
1522;75,2002;933;854;933;854;3;0;3;1549,51;0;3;60,68;0;60,68;-818,18;409,09;-1227,27;
1523;75,2497;933;857;933;857;1;1;0;1550,51;1;3;20,23;20,23;0;0;-409,09;-409,09;
1524;75,2991;934;857;934;857;1;0;-1;1551,51;1;2;20,23;0;-20,23;0;0;0;
1525;75,3486;934;856;934;856;1;0;-1;1552,51;1;1;20,23;0;-20,23;409,09;0;1227,27;
1526;75,398;934;855;934;855;2;0;2;1554,51;1;3;40,45;0;40,45;0;0;-1636,36;
1527;75,4474;934;857;934;857;2;0;-2;1556,51;1;1;40,45;0;-40,45;0;0;1636,36;
1528;75,4969;934;855;934;855;2;0;2;1558,51;1;3;40,45;0;40,45;-818,18;0;-818,18;
1529;75,5463;934;857;934;857;0;0;0;1558,51;1;3;0;0;0;578,54;-409,09;-409,09;
1530;75,5958;934;857;934;857;1,41;-1;-1;1559,93;0;2;28,6;-20,23;-20,23;0;818,18;0;
1531;75,6452;933;856;933;856;1,41;1;-1;1561,34;1;1;28,6;20,23;-20,23;336,21;-818,18;1227,27;
1532;75,6947;934;855;934;855;2,24;-1;2;1563,58;0;3;45,23;-20,23;40,45;0;818,18;-1636,36;
1533;75,7441;933;857;933;857;2,24;1;-2;1565,81;1;1;45,23;20,23;-40,45;-505,66;-818,18;818,18;
1534;75,7935;934;855;934;855;1;-1;0;1566,81;0;1;20,23;-20,23;0;169,45;818,18;-409,09;
1535;75,843;933;855;933;855;1,41;1;-1;1568,23;1;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
1536;75,8924;934;854;934;854;0;0;0;1568,23;1;0;0;0;0;409,09;0;409,09;
1537;75,9419;934;854;934;854;1;0;1;1569,23;1;1;20,23;0;20,23;169,45;-409,09;-818,18;
1538;75,9913;934;855;934;855;1,41;-1;-1;1570,64;0;0;28,6;-20,23;-20,23;-169,45;409,09;818,18;
1539;76,0407;933;854;933;854;1;0;1;1571,64;0;1;20,23;0;20,23;747,99;-818,18;-1227,27;
1540;76,0902;933;855;933;855;2,83;-2;-2;1574,47;-2;-1;57,21;-40,45;-40,45;0;1636,36;1636,36;
1541;76,1396;931;853;931;853;2,83;2;2;1577,3;0;1;57,21;40,45;40,45;-242,33;-1227,27;-1636,36;
1542;76,1891;933;855;933;855;2,24;-1;-2;1579,54;-1;-1;45,23;-20,23;-40,45;-336,21;818,18;1227,27;
1543;76,2385;932;853;932;853;1,41;1;1;1580,95;0;0;28,6;20,23;20,23;0;-818,18;-818,18;
1544;76,2879;933;854;933;854;1,41;-1;-1;1582,36;-1;-1;28,6;-20,23;-20,23;0;818,18;818,18;
1545;76,3374;932;853;932;853;1,41;1;1;1583,78;0;0;28,6;20,23;20,23;0;-818,18;-818,18;
1546;76,3868;933;854;933;854;1,41;-1;-1;1585,19;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1547;76,4363;932;853;932;853;0;0;0;1585,19;-1;-1;0;0;0;0;0;0;
1548;76,4857;932;853;932;853;0;0;0;1585,19;-1;-1;0;0;0;578,54;409,09;409,09;
1549;76,5352;932;853;932;853;1,41;1;1;1586,61;0;0;28,6;20,23;20,23;-169,45;-409,09;0;
1550;76,5846;933;854;933;854;1;0;1;1587,61;0;1;20,23;0;20,23;0;409,09;-409,09;
1551;76,634;933;855;933;855;1;1;0;1588,61;1;1;20,23;20,23;0;-409,09;-409,09;0;
1552;76,6835;934;855;934;855;0;0;0;1588,61;1;1;0;0;0;578,54;-409,09;-409,09;
1553;76,7329;934;855;934;855;1,41;-1;-1;1590,02;0;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1554;76,7824;933;854;933;854;0;0;0;1590,02;0;0;0;0;0;0;0;0;
1555;76,8318;933;854;933;854;0;0;0;1590,02;0;0;0;0;0;578,54;409,09;409,09;
1556;76,8812;933;854;933;854;1,41;1;1;1591,43;1;1;28,6;20,23;20,23;239,64;-409,09;409,09;
1557;76,9307;934;855;934;855;2;0;2;1593,43;1;3;40,45;0;40,45;-409,09;-409,09;-818,18;
1558;76,9801;934;857;934;857;1;-1;0;1594,43;0;3;20,23;-20,23;0;884,57;818,18;-1227,27;
1559;77,0296;933;857;933;857;3,16;1;-3;1597,6;1;0;63,96;20,23;-60,68;-884,57;-409,09;1636,36;
1560;77,079;934;854;934;854;1;0;1;1598,6;1;1;20,23;0;20,23;-409,09;0;-409,09;
1561;77,1284;934;855;934;855;0;0;0;1598,6;1;1;0;0;0;409,09;-409,09;0;
1562;77,1779;934;855;934;855;1;-1;0;1599,6;0;1;20,23;-20,23;0;0;818,18;0;
1563;77,2273;933;855;933;855;1;1;0;1600,6;1;1;20,23;20,23;0;-409,09;-409,09;0;
1564;77,2768;934;855;934;855;0;0;0;1600,6;1;1;0;0;0;818,18;-818,18;0;
1565;77,3262;934;855;934;855;2;-2;0;1602,6;-1;1;40,45;-40,45;0;96,57;1636,36;-409,09;
1566;77,3757;932;855;932;855;2,24;2;-1;1604,83;1;0;45,23;40,45;-20,23;-505,66;-1227,27;409,09;
1567;77,4251;934;854;934;854;1;-1;0;1605,83;0;0;20,23;-20,23;0;0;409,09;409,09;
1568;77,4745;933;854;933;854;1;0;1;1606,83;0;1;20,23;0;20,23;0;0;-818,18;
1569;77,524;933;855;933;855;1;0;-1;1607,83;0;0;20,23;0;-20,23;169,45;409,09;818,18;
1570;77,5734;933;854;933;854;1,41;1;1;1609,25;1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1571;77,6229;934;855;934;855;0;0;0;1609,25;1;1;0;0;0;578,54;-409,09;-409,09;
1572;77,6723;934;855;934;855;1,41;-1;-1;1610,66;0;0;28,6;-20,23;-20,23;0;818,18;818,18;
1573;77,7217;933;854;933;854;1,41;1;1;1612,08;1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1574;77,7712;934;855;934;855;0;0;0;1612,08;1;1;0;0;0;409,09;0;409,09;
1575;77,8206;934;855;934;855;1;0;1;1613,08;1;2;20,23;0;20,23;0;0;-818,18;
1576;77,8701;934;856;934;856;1;0;-1;1614,08;1;1;20,23;0;-20,23;-409,09;0;409,09;
1577;77,9195;934;855;934;855;0;0;0;1614,08;1;1;0;0;0;0;0;0;
1578;77,969;934;855;934;855;0;0;0;1614,08;1;1;0;0;0;409,09;-409,09;0;
1579;78,0184;934;855;934;855;1;-1;0;1615,08;0;1;20,23;-20,23;0;0;409,09;-409,09;
1580;78,0678;933;855;933;855;1;0;-1;1616,08;0;0;20,23;0;-20,23;-409,09;0;409,09;
1581;78,1173;933;854;933;854;0;0;0;1616,08;0;0;0;0;0;578,54;-409,09;-409,09;
1582;78,1667;933;854;933;854;1,41;-1;-1;1617,49;-1;-1;28,6;-20,23;-20,23;-169,45;818,18;409,09;
1583;78,2162;932;853;932;853;1;1;0;1618,49;0;-1;20,23;20,23;0;-409,09;-409,09;0;
1584;78,2656;933;853;933;853;0;0;0;1618,49;0;-1;0;0;0;578,54;-409,09;409,09;
1585;78,315;933;853;933;853;1,41;-1;1;1619,9;-1;0;28,6;-20,23;20,23;-578,54;409,09;-409,09;
1586;78,3645;932;854;932;854;0;0;0;1619,9;-1;0;0;0;0;914,76;818,18;409,09;
1587;78,4139;932;854;932;854;2,24;2;1;1622,14;1;1;45,23;40,45;20,23;-914,76;-818,18;-409,09;
1588;78,4634;934;855;934;855;0;0;0;1622,14;1;1;0;0;0;914,76;-409,09;-818,18;
1589;78,5128;934;855;934;855;2,24;-1;-2;1624,38;0;-1;45,23;-20,23;-40,45;-914,76;409,09;818,18;
1590;78,5622;933;853;933;853;0;0;0;1624,38;0;-1;0;0;0;409,09;0;409,09;
1591;78,6117;933;853;933;853;1;0;1;1625,38;0;0;20,23;0;20,23;0;0;-818,18;
1592;78,6611;933;854;933;854;1;0;-1;1626,38;0;-1;20,23;0;-20,23;0;-409,09;409,09;
1593;78,7106;933;853;933;853;1;-1;0;1627,38;-1;-1;20,23;-20,23;0;0;818,18;0;
1594;78,76;932;853;932;853;1;1;0;1628,38;0;-1;20,23;20,23;0;0;-409,09;409,09;
1595;78,8095;933;853;933;853;1;0;1;1629,38;0;0;20,23;0;20,23;-409,09;0;-409,09;
1596;78,8589;933;854;933;854;0;0;0;1629,38;0;0;0;0;0;578,54;409,09;409,09;
